t,Date,MOH(t),ANTM(t),HUM(t),UNH(t),MOH(t-1),ANTM(t-1),HUM(t-1),UNH(t-1),MOH(t-2),ANTM(t-2),HUM(t-2),UNH(t-2),MOH(t-3),ANTM(t-3),HUM(t-3),UNH(t-3),Y(t)
295,3/23/17,42.700001,165.380005,209.91000400000001,165.28999299999998,43.790001000000004,166.440002,213.330002,167.029999,44.009997999999996,166.990005,213.55000299999998,167.699997,44.540001000000004,167.58999599999999,215.399994,168.0,165.0
296,3/24/17,44.68,162.75,207.270004,165.0,42.700001,165.380005,209.91000400000001,165.28999299999998,43.790001000000004,166.440002,213.330002,167.029999,44.009997999999996,166.990005,213.55000299999998,167.699997,164.600006
297,3/27/17,45.91,162.190002,203.479996,164.600006,44.68,162.75,207.270004,165.0,42.700001,165.380005,209.91000400000001,165.28999299999998,43.790001000000004,166.440002,213.330002,167.029999,165.350006
298,3/28/17,45.740002000000004,164.600006,206.630005,165.350006,45.91,162.190002,203.479996,164.600006,44.68,162.75,207.270004,165.0,42.700001,165.380005,209.91000400000001,165.28999299999998,163.440002
299,3/29/17,45.16,164.979996,206.029999,163.440002,45.740002000000004,164.600006,206.630005,165.350006,45.91,162.190002,203.479996,164.600006,44.68,162.75,207.270004,165.0,164.990005
300,3/30/17,45.799999,167.080002,206.869995,164.990005,45.16,164.979996,206.029999,163.440002,45.740002000000004,164.600006,206.630005,165.350006,45.91,162.190002,203.479996,164.600006,164.009995
301,3/31/17,45.599998,165.380005,206.139999,164.009995,45.799999,167.080002,206.869995,164.990005,45.16,164.979996,206.029999,163.440002,45.740002000000004,164.600006,206.630005,165.350006,165.58999599999999
302,4/3/17,47.32,166.490005,209.770004,165.58999599999999,45.599998,165.380005,206.139999,164.009995,45.799999,167.080002,206.869995,164.990005,45.16,164.979996,206.029999,163.440002,164.970001
303,4/4/17,46.060001,165.699997,211.05000299999998,164.970001,47.32,166.490005,209.770004,165.58999599999999,45.599998,165.380005,206.139999,164.009995,45.799999,167.080002,206.869995,164.990005,165.369995
304,4/5/17,46.099998,164.75,210.07000699999998,165.369995,46.060001,165.699997,211.05000299999998,164.970001,47.32,166.490005,209.770004,165.58999599999999,45.599998,165.380005,206.139999,164.009995,165.33999599999999
305,4/6/17,46.82,165.919998,212.600006,165.33999599999999,46.099998,164.75,210.07000699999998,165.369995,46.060001,165.699997,211.05000299999998,164.970001,47.32,166.490005,209.770004,165.58999599999999,166.020004
306,4/7/17,46.470001,166.259995,210.75,166.020004,46.82,165.919998,212.600006,165.33999599999999,46.099998,164.75,210.07000699999998,165.369995,46.060001,165.699997,211.05000299999998,164.970001,165.479996
307,4/10/17,47.07,167.440002,212.580002,165.479996,46.470001,166.259995,210.75,166.020004,46.82,165.919998,212.600006,165.33999599999999,46.099998,164.75,210.07000699999998,165.369995,165.830002
308,4/11/17,47.849998,167.429993,212.899994,165.830002,47.07,167.440002,212.580002,165.479996,46.470001,166.259995,210.75,166.020004,46.82,165.919998,212.600006,165.33999599999999,165.559998
309,4/12/17,47.259997999999996,166.429993,212.99000499999997,165.559998,47.849998,167.429993,212.899994,165.830002,47.07,167.440002,212.580002,165.479996,46.470001,166.259995,210.75,166.020004,164.96000700000002
310,4/13/17,47.669998,164.990005,211.80000299999998,164.96000700000002,47.259997999999996,166.429993,212.99000499999997,165.559998,47.849998,167.429993,212.899994,165.830002,47.07,167.440002,212.580002,165.479996,167.179993
311,4/17/17,47.830002,166.940002,212.770004,167.179993,47.669998,164.990005,211.80000299999998,164.96000700000002,47.259997999999996,166.429993,212.99000499999997,165.559998,47.849998,167.429993,212.899994,165.830002,168.58999599999999
312,4/18/17,47.639998999999996,166.369995,211.69999700000002,168.58999599999999,47.830002,166.940002,212.770004,167.179993,47.669998,164.990005,211.80000299999998,164.96000700000002,47.259997999999996,166.429993,212.99000499999997,165.559998,169.25
313,4/19/17,48.049999,166.78999299999998,213.11000099999998,169.25,47.639998999999996,166.369995,211.69999700000002,168.58999599999999,47.830002,166.940002,212.770004,167.179993,47.669998,164.990005,211.80000299999998,164.96000700000002,171.53999299999998
314,4/20/17,47.860001000000004,168.070007,214.24000499999997,171.53999299999998,48.049999,166.78999299999998,213.11000099999998,169.25,47.639998999999996,166.369995,211.69999700000002,168.58999599999999,47.830002,166.940002,212.770004,167.179993,171.16000400000001
315,4/21/17,47.810001,167.800003,213.669998,171.16000400000001,47.860001000000004,168.070007,214.24000499999997,171.53999299999998,48.049999,166.78999299999998,213.11000099999998,169.25,47.639998999999996,166.369995,211.69999700000002,168.58999599999999,172.330002
316,4/24/17,48.459998999999996,168.41000400000001,213.75999500000003,172.330002,47.810001,167.800003,213.669998,171.16000400000001,47.860001000000004,168.070007,214.24000499999997,171.53999299999998,48.049999,166.78999299999998,213.11000099999998,169.25,174.03999299999998
317,4/25/17,49.18,172.46000700000002,217.97000099999997,174.03999299999998,48.459998999999996,168.41000400000001,213.75999500000003,172.330002,47.810001,167.800003,213.669998,171.16000400000001,47.860001000000004,168.070007,214.24000499999997,171.53999299999998,174.380005
318,4/26/17,48.57,179.029999,219.350006,174.380005,49.18,172.46000700000002,217.97000099999997,174.03999299999998,48.459998999999996,168.41000400000001,213.75999500000003,172.330002,47.810001,167.800003,213.669998,171.16000400000001,174.630005
319,4/27/17,48.630001,178.300003,218.669998,174.630005,48.57,179.029999,219.350006,174.380005,49.18,172.46000700000002,217.97000099999997,174.03999299999998,48.459998999999996,168.41000400000001,213.75999500000003,172.330002,174.880005
320,4/28/17,49.790001000000004,177.889999,221.979996,174.880005,48.630001,178.300003,218.669998,174.630005,48.57,179.029999,219.350006,174.380005,49.18,172.46000700000002,217.97000099999997,174.03999299999998,174.58999599999999
321,5/1/17,50.799999,179.199997,223.36999500000002,174.58999599999999,49.790001000000004,177.889999,221.979996,174.880005,48.630001,178.300003,218.669998,174.630005,48.57,179.029999,219.350006,174.380005,174.139999
322,5/2/17,59.75,181.270004,225.600006,174.139999,50.799999,179.199997,223.36999500000002,174.58999599999999,49.790001000000004,177.889999,221.979996,174.880005,48.630001,178.300003,218.669998,174.630005,172.53999299999998
323,5/3/17,64.150002,179.940002,224.020004,172.53999299999998,59.75,181.270004,225.600006,174.139999,50.799999,179.199997,223.36999500000002,174.58999599999999,49.790001000000004,177.889999,221.979996,174.880005,174.020004
324,5/4/17,64.93,179.889999,228.850006,174.020004,64.150002,179.940002,224.020004,172.53999299999998,59.75,181.270004,225.600006,174.139999,50.799999,179.199997,223.36999500000002,174.58999599999999,174.119995
325,5/5/17,66.43,180.300003,229.75999500000003,174.119995,64.93,179.889999,228.850006,174.020004,64.150002,179.940002,224.020004,172.53999299999998,59.75,181.270004,225.600006,174.139999,174.440002
326,5/8/17,67.440002,179.830002,229.25,174.440002,66.43,180.300003,229.75999500000003,174.119995,64.93,179.889999,228.850006,174.020004,64.150002,179.940002,224.020004,172.53999299999998,173.240005
327,5/9/17,67.110001,177.729996,230.58999599999999,173.240005,67.440002,179.830002,229.25,174.440002,66.43,180.300003,229.75999500000003,174.119995,64.93,179.889999,228.850006,174.020004,173.389999
328,5/10/17,68.160004,180.130005,230.80000299999998,173.389999,67.110001,177.729996,230.58999599999999,173.240005,67.440002,179.830002,229.25,174.440002,66.43,180.300003,229.75999500000003,174.119995,173.320007
329,5/11/17,66.540001,182.720001,230.729996,173.320007,68.160004,180.130005,230.80000299999998,173.389999,67.110001,177.729996,230.58999599999999,173.240005,67.440002,179.830002,229.25,174.440002,171.809998
330,5/12/17,67.129997,181.440002,231.99000499999997,171.809998,66.540001,182.720001,230.729996,173.320007,68.160004,180.130005,230.80000299999998,173.389999,67.110001,177.729996,230.58999599999999,173.240005,171.529999
331,5/15/17,67.559998,182.300003,231.11000099999998,171.529999,67.129997,181.440002,231.99000499999997,171.809998,66.540001,182.720001,230.729996,173.320007,68.160004,180.130005,230.80000299999998,173.389999,168.119995
332,5/16/17,67.870003,180.809998,226.19999700000002,168.119995,67.559998,182.300003,231.11000099999998,171.529999,67.129997,181.440002,231.99000499999997,171.809998,66.540001,182.720001,230.729996,173.320007,168.860001
333,5/17/17,66.519997,176.119995,224.919998,168.860001,67.870003,180.809998,226.19999700000002,168.119995,67.559998,182.300003,231.11000099999998,171.529999,67.129997,181.440002,231.99000499999997,171.809998,171.449997
334,5/18/17,67.0,176.690002,228.809998,171.449997,66.519997,176.119995,224.919998,168.860001,67.870003,180.809998,226.19999700000002,168.119995,67.559998,182.300003,231.11000099999998,171.529999,172.58999599999999
335,5/19/17,67.379997,176.41000400000001,227.88999900000002,172.58999599999999,67.0,176.690002,228.809998,171.449997,66.519997,176.119995,224.919998,168.860001,67.870003,180.809998,226.19999700000002,168.119995,174.699997
336,5/22/17,66.839996,176.5,230.30000299999998,174.699997,67.379997,176.41000400000001,227.88999900000002,172.58999599999999,67.0,176.690002,228.809998,171.449997,66.519997,176.119995,224.919998,168.860001,175.220001
337,5/23/17,66.599998,177.71000700000002,229.27999900000003,175.220001,66.839996,176.5,230.30000299999998,174.699997,67.379997,176.41000400000001,227.88999900000002,172.58999599999999,67.0,176.690002,228.809998,171.449997,175.58999599999999
338,5/24/17,66.589996,180.080002,231.61000099999998,175.58999599999999,66.599998,177.71000700000002,229.27999900000003,175.220001,66.839996,176.5,230.30000299999998,174.699997,67.379997,176.41000400000001,227.88999900000002,172.58999599999999,178.050003
339,5/25/17,67.08000200000001,181.5,232.229996,178.050003,66.589996,180.080002,231.61000099999998,175.58999599999999,66.599998,177.71000700000002,229.27999900000003,175.220001,66.839996,176.5,230.30000299999998,174.699997,177.5
340,5/26/17,66.870003,183.080002,232.25,177.5,67.08000200000001,181.5,232.229996,178.050003,66.589996,180.080002,231.61000099999998,175.58999599999999,66.599998,177.71000700000002,229.27999900000003,175.220001,176.58999599999999
341,5/30/17,66.300003,183.320007,230.36999500000002,176.58999599999999,66.870003,183.080002,232.25,177.5,67.08000200000001,181.5,232.229996,178.050003,66.589996,180.080002,231.61000099999998,175.58999599999999,175.179993
342,5/31/17,64.57,182.350006,232.25999500000003,175.179993,66.300003,183.320007,230.36999500000002,176.58999599999999,66.870003,183.080002,232.25,177.5,67.08000200000001,181.5,232.229996,178.050003,179.580002
343,6/1/17,66.68,187.690002,235.0,179.580002,64.57,182.350006,232.25999500000003,175.179993,66.300003,183.320007,230.36999500000002,176.58999599999999,66.870003,183.080002,232.25,177.5,179.389999
344,6/2/17,66.220001,187.580002,234.210007,179.389999,66.68,187.690002,235.0,179.580002,64.57,182.350006,232.25999500000003,175.179993,66.300003,183.320007,230.36999500000002,176.58999599999999,179.369995
345,6/5/17,66.629997,186.690002,232.75999500000003,179.369995,66.220001,187.580002,234.210007,179.389999,66.68,187.690002,235.0,179.580002,64.57,182.350006,232.25999500000003,175.179993,180.820007
346,6/6/17,68.019997,187.649994,233.5,180.820007,66.629997,186.690002,232.75999500000003,179.369995,66.220001,187.580002,234.210007,179.389999,66.68,187.690002,235.0,179.580002,183.21000700000002
347,6/7/17,67.58000200000001,188.330002,233.75,183.21000700000002,68.019997,187.649994,233.5,180.820007,66.629997,186.690002,232.75999500000003,179.369995,66.220001,187.580002,234.210007,179.389999,181.690002
348,6/8/17,68.33000200000001,187.58999599999999,230.25999500000003,181.690002,67.58000200000001,188.330002,233.75,183.21000700000002,68.019997,187.649994,233.5,180.820007,66.629997,186.690002,232.75999500000003,179.369995,181.46000700000002
349,6/9/17,68.220001,186.919998,229.690002,181.46000700000002,68.33000200000001,187.58999599999999,230.25999500000003,181.690002,67.58000200000001,188.330002,233.75,183.21000700000002,68.019997,187.649994,233.5,180.820007,179.25
350,6/12/17,67.339996,186.740005,228.100006,179.25,68.220001,186.919998,229.690002,181.46000700000002,68.33000200000001,187.58999599999999,230.25999500000003,181.690002,67.58000200000001,188.330002,233.75,183.21000700000002,181.050003
351,6/13/17,68.059998,187.16000400000001,231.94999700000002,181.050003,67.339996,186.740005,228.100006,179.25,68.220001,186.919998,229.690002,181.46000700000002,68.33000200000001,187.58999599999999,230.25999500000003,181.690002,182.360001
352,6/14/17,69.220001,188.770004,231.710007,182.360001,68.059998,187.16000400000001,231.94999700000002,181.050003,67.339996,186.740005,228.100006,179.25,68.220001,186.919998,229.690002,181.46000700000002,180.380005
353,6/15/17,68.400002,188.75,232.41000400000001,180.380005,69.220001,188.770004,231.710007,182.360001,68.059998,187.16000400000001,231.94999700000002,181.050003,67.339996,186.740005,228.100006,179.25,181.630005
354,6/16/17,68.790001,189.96000700000002,234.460007,181.630005,68.400002,188.75,232.41000400000001,180.380005,69.220001,188.770004,231.710007,182.360001,68.059998,187.16000400000001,231.94999700000002,181.050003,183.020004
355,6/19/17,69.639999,192.740005,235.49000499999997,183.020004,68.790001,189.96000700000002,234.460007,181.630005,68.400002,188.75,232.41000400000001,180.380005,69.220001,188.770004,231.710007,182.360001,183.270004
356,6/20/17,69.68,192.0,232.97000099999997,183.270004,69.639999,192.740005,235.49000499999997,183.020004,68.790001,189.96000700000002,234.460007,181.630005,68.400002,188.75,232.41000400000001,180.380005,184.919998
357,6/21/17,69.730003,192.070007,236.210007,184.919998,69.68,192.0,232.97000099999997,183.270004,69.639999,192.740005,235.49000499999997,183.020004,68.790001,189.96000700000002,234.460007,181.630005,186.5
358,6/22/17,71.309998,193.360001,237.0,186.5,69.730003,192.070007,236.210007,184.919998,69.68,192.0,232.97000099999997,183.270004,69.639999,192.740005,235.49000499999997,183.020004,185.25
359,6/23/17,71.33000200000001,190.169998,238.419998,185.25,71.309998,193.360001,237.0,186.5,69.730003,192.070007,236.210007,184.919998,69.68,192.0,232.97000099999997,183.270004,185.119995
360,6/26/17,71.099998,188.149994,234.75,185.119995,71.33000200000001,190.169998,238.419998,185.25,71.309998,193.360001,237.0,186.5,69.730003,192.070007,236.210007,184.919998,184.600006
361,6/27/17,70.290001,187.41000400000001,237.07000699999998,184.600006,71.099998,188.149994,234.75,185.119995,71.33000200000001,190.169998,238.419998,185.25,71.309998,193.360001,237.0,186.5,185.699997
362,6/28/17,70.440002,187.919998,239.75999500000003,185.699997,70.290001,187.41000400000001,237.07000699999998,184.600006,71.099998,188.149994,234.75,185.119995,71.33000200000001,190.169998,238.419998,185.25,185.270004
363,6/29/17,69.58000200000001,187.169998,239.33999599999999,185.270004,70.440002,187.919998,239.75999500000003,185.699997,70.290001,187.41000400000001,237.07000699999998,184.600006,71.099998,188.149994,234.75,185.119995,185.419998
364,6/30/17,69.18,188.130005,240.61999500000002,185.419998,69.58000200000001,187.169998,239.33999599999999,185.270004,70.440002,187.919998,239.75999500000003,185.699997,70.290001,187.41000400000001,237.07000699999998,184.600006,186.649994
365,7/3/17,68.690002,189.600006,238.94999700000002,186.649994,69.18,188.130005,240.61999500000002,185.419998,69.58000200000001,187.169998,239.33999599999999,185.270004,70.440002,187.919998,239.75999500000003,185.699997,188.25
366,7/5/17,69.25,191.25,242.32000699999998,188.25,68.690002,189.600006,238.94999700000002,186.649994,69.18,188.130005,240.61999500000002,185.419998,69.58000200000001,187.169998,239.33999599999999,185.270004,186.940002
367,7/6/17,69.139999,190.279999,238.460007,186.940002,69.25,191.25,242.32000699999998,188.25,68.690002,189.600006,238.94999700000002,186.649994,69.18,188.130005,240.61999500000002,185.419998,187.96000700000002
368,7/7/17,69.940002,191.610001,238.229996,187.96000700000002,69.139999,190.279999,238.460007,186.940002,69.25,191.25,242.32000699999998,188.25,68.690002,189.600006,238.94999700000002,186.649994,186.949997
369,7/10/17,69.910004,192.119995,239.039993,186.949997,69.940002,191.610001,238.229996,187.96000700000002,69.139999,190.279999,238.460007,186.940002,69.25,191.25,242.32000699999998,188.25,185.949997
370,7/11/17,70.120003,192.100006,239.039993,185.949997,69.910004,192.119995,239.039993,186.949997,69.940002,191.610001,238.229996,187.96000700000002,69.139999,190.279999,238.460007,186.940002,186.690002
371,7/12/17,71.150002,193.53999299999998,239.22000099999997,186.690002,70.120003,192.100006,239.039993,185.949997,69.910004,192.119995,239.039993,186.949997,69.940002,191.610001,238.229996,187.96000700000002,185.479996
372,7/13/17,71.150002,192.550003,238.059998,185.479996,71.150002,193.53999299999998,239.22000099999997,186.690002,70.120003,192.100006,239.039993,185.949997,69.910004,192.119995,239.039993,186.949997,186.899994
373,7/14/17,70.199997,192.559998,239.08999599999999,186.899994,71.150002,192.550003,238.059998,185.479996,71.150002,193.53999299999998,239.22000099999997,186.690002,70.120003,192.100006,239.039993,185.949997,186.350006
374,7/17/17,70.260002,192.08999599999999,237.559998,186.350006,70.199997,192.559998,239.08999599999999,186.899994,71.150002,192.550003,238.059998,185.479996,71.150002,193.53999299999998,239.22000099999997,186.690002,186.850006
375,7/18/17,70.550003,189.449997,235.059998,186.850006,70.260002,192.08999599999999,237.559998,186.350006,70.199997,192.559998,239.08999599999999,186.899994,71.150002,192.550003,238.059998,185.479996,189.190002
376,7/19/17,71.089996,190.28999299999998,236.229996,189.190002,70.550003,189.449997,235.059998,186.850006,70.260002,192.08999599999999,237.559998,186.350006,70.199997,192.559998,239.08999599999999,186.899994,191.5
377,7/20/17,72.050003,190.690002,235.830002,191.5,71.089996,190.28999299999998,236.229996,189.190002,70.550003,189.449997,235.059998,186.850006,70.260002,192.08999599999999,237.559998,186.350006,191.779999
378,7/21/17,71.150002,190.649994,235.919998,191.779999,72.050003,190.690002,235.830002,191.5,71.089996,190.28999299999998,236.229996,189.190002,70.550003,189.449997,235.059998,186.850006,190.889999
379,7/24/17,70.599998,191.0,235.5,190.889999,71.150002,190.649994,235.919998,191.779999,72.050003,190.690002,235.830002,191.5,71.089996,190.28999299999998,236.229996,189.190002,190.399994
380,7/25/17,69.68,190.580002,234.91000400000001,190.399994,70.599998,191.0,235.5,190.889999,71.150002,190.649994,235.919998,191.779999,72.050003,190.690002,235.830002,191.5,190.75
381,7/26/17,69.709999,184.990005,233.5,190.75,69.68,190.580002,234.91000400000001,190.399994,70.599998,191.0,235.5,190.889999,71.150002,190.649994,235.919998,191.779999,188.929993
382,7/27/17,68.709999,183.520004,232.600006,188.929993,69.709999,184.990005,233.5,190.75,69.68,190.580002,234.91000400000001,190.399994,70.599998,191.0,235.5,190.889999,191.149994
383,7/28/17,70.0,187.78999299999998,233.080002,191.149994,68.709999,183.520004,232.600006,188.929993,69.709999,184.990005,233.5,190.75,69.68,190.580002,234.91000400000001,190.399994,191.809998
384,7/31/17,66.800003,186.21000700000002,231.19999700000002,191.809998,70.0,187.78999299999998,233.080002,191.149994,68.709999,183.520004,232.600006,188.929993,69.709999,184.990005,233.5,190.75,192.229996
385,8/1/17,66.900002,186.669998,230.770004,192.229996,66.800003,186.21000700000002,231.19999700000002,191.809998,70.0,187.78999299999998,233.080002,191.149994,68.709999,183.520004,232.600006,188.929993,193.0
386,8/2/17,66.239998,188.949997,241.08999599999999,193.0,66.900002,186.669998,230.770004,192.229996,66.800003,186.21000700000002,231.19999700000002,191.809998,70.0,187.78999299999998,233.080002,191.149994,194.770004
387,8/3/17,62.32,191.440002,248.83999599999999,194.770004,66.239998,188.949997,241.08999599999999,193.0,66.900002,186.669998,230.770004,192.229996,66.800003,186.21000700000002,231.19999700000002,191.809998,194.880005
388,8/4/17,59.799999,190.479996,245.92999300000002,194.880005,62.32,191.440002,248.83999599999999,194.770004,66.239998,188.949997,241.08999599999999,193.0,66.900002,186.669998,230.770004,192.229996,194.779999
389,8/7/17,58.59,190.610001,249.61999500000002,194.779999,59.799999,190.479996,245.92999300000002,194.880005,62.32,191.440002,248.83999599999999,194.770004,66.239998,188.949997,241.08999599999999,193.0,194.899994
390,8/8/17,58.599998,191.979996,250.22000099999997,194.899994,58.59,190.610001,249.61999500000002,194.779999,59.799999,190.479996,245.92999300000002,194.880005,62.32,191.440002,248.83999599999999,194.770004,194.830002
391,8/9/17,58.27,192.850006,254.960007,194.830002,58.599998,191.979996,250.22000099999997,194.899994,58.59,190.610001,249.61999500000002,194.779999,59.799999,190.479996,245.92999300000002,194.880005,192.570007
392,8/10/17,57.529999,189.720001,251.669998,192.570007,58.27,192.850006,254.960007,194.830002,58.599998,191.979996,250.22000099999997,194.899994,58.59,190.610001,249.61999500000002,194.779999,193.020004
393,8/11/17,58.049999,189.429993,249.99000499999997,193.020004,57.529999,189.720001,251.669998,192.570007,58.27,192.850006,254.960007,194.830002,58.599998,191.979996,250.22000099999997,194.899994,193.71000700000002
394,8/14/17,57.560001,191.309998,250.25,193.71000700000002,58.049999,189.429993,249.99000499999997,193.020004,57.529999,189.720001,251.669998,192.570007,58.27,192.850006,254.960007,194.830002,194.5
395,8/15/17,57.029999,192.990005,246.830002,194.5,57.560001,191.309998,250.25,193.71000700000002,58.049999,189.429993,249.99000499999997,193.020004,57.529999,189.720001,251.669998,192.570007,193.770004
396,8/16/17,56.779999,193.350006,247.36000099999998,193.770004,57.029999,192.990005,246.830002,194.5,57.560001,191.309998,250.25,193.71000700000002,58.049999,189.429993,249.99000499999997,193.020004,192.699997
397,8/17/17,59.509997999999996,191.96000700000002,247.66000400000001,192.699997,56.779999,193.350006,247.36000099999998,193.770004,57.029999,192.990005,246.830002,194.5,57.560001,191.309998,250.25,193.71000700000002,190.820007
398,8/18/17,59.630001,191.020004,247.27999900000003,190.820007,59.509997999999996,191.96000700000002,247.66000400000001,192.699997,56.779999,193.350006,247.36000099999998,193.770004,57.029999,192.990005,246.830002,194.5,192.029999
399,8/21/17,59.98,192.970001,249.36000099999998,192.029999,59.630001,191.020004,247.27999900000003,190.820007,59.509997999999996,191.96000700000002,247.66000400000001,192.699997,56.779999,193.350006,247.36000099999998,193.770004,194.78999299999998
400,8/22/17,60.540001000000004,194.949997,253.27999900000003,194.78999299999998,59.98,192.970001,249.36000099999998,192.029999,59.630001,191.020004,247.27999900000003,190.820007,59.509997999999996,191.96000700000002,247.66000400000001,192.699997,194.240005
401,8/23/17,60.509997999999996,195.229996,251.99000499999997,194.240005,60.540001000000004,194.949997,253.27999900000003,194.78999299999998,59.98,192.970001,249.36000099999998,192.029999,59.630001,191.020004,247.27999900000003,190.820007,194.75
402,8/24/17,61.299999,192.899994,251.850006,194.75,60.509997999999996,195.229996,251.99000499999997,194.240005,60.540001000000004,194.949997,253.27999900000003,194.78999299999998,59.98,192.970001,249.36000099999998,192.029999,194.360001
403,8/25/17,62.029999,192.679993,253.0,194.360001,61.299999,192.899994,251.850006,194.75,60.509997999999996,195.229996,251.99000499999997,194.240005,60.540001000000004,194.949997,253.27999900000003,194.78999299999998,195.08999599999999
404,8/28/17,63.18,193.479996,255.07000699999998,195.08999599999999,62.029999,192.679993,253.0,194.360001,61.299999,192.899994,251.850006,194.75,60.509997999999996,195.229996,251.99000499999997,194.240005,196.729996
405,8/29/17,63.5,193.830002,255.669998,196.729996,63.18,193.479996,255.07000699999998,195.08999599999999,62.029999,192.679993,253.0,194.360001,61.299999,192.899994,251.850006,194.75,195.880005
406,8/30/17,62.91,191.5,254.24000499999997,195.880005,63.5,193.830002,255.669998,196.729996,63.18,193.479996,255.07000699999998,195.08999599999999,62.029999,192.679993,253.0,194.360001,198.899994
407,8/31/17,64.0,196.03999299999998,257.619995,198.899994,62.91,191.5,254.24000499999997,195.880005,63.5,193.830002,255.669998,196.729996,63.18,193.479996,255.07000699999998,195.08999599999999,199.75
408,9/1/17,64.25,197.429993,258.75,199.75,64.0,196.03999299999998,257.619995,198.899994,62.91,191.5,254.24000499999997,195.880005,63.5,193.830002,255.669998,196.729996,199.309998
409,9/5/17,65.41999799999999,197.179993,257.549988,199.309998,64.25,197.429993,258.75,199.75,64.0,196.03999299999998,257.619995,198.899994,62.91,191.5,254.24000499999997,195.880005,198.380005
410,9/6/17,64.650002,193.649994,256.880005,198.380005,65.41999799999999,197.179993,257.549988,199.309998,64.25,197.429993,258.75,199.75,64.0,196.03999299999998,257.619995,198.899994,198.169998
411,9/7/17,64.970001,192.639999,256.52999900000003,198.169998,64.650002,193.649994,256.880005,198.380005,65.41999799999999,197.179993,257.549988,199.309998,64.25,197.429993,258.75,199.75,197.75
412,9/8/17,65.040001,193.850006,256.559998,197.75,64.970001,192.639999,256.52999900000003,198.169998,64.650002,193.649994,256.880005,198.380005,65.41999799999999,197.179993,257.549988,199.309998,199.580002
413,9/11/17,65.879997,195.949997,257.209991,199.580002,65.040001,193.850006,256.559998,197.75,64.970001,192.639999,256.52999900000003,198.169998,64.650002,193.649994,256.880005,198.380005,197.470001
414,9/12/17,65.739998,189.240005,255.100006,197.470001,65.879997,195.949997,257.209991,199.580002,65.040001,193.850006,256.559998,197.75,64.970001,192.639999,256.52999900000003,198.169998,198.330002
415,9/13/17,66.07,189.720001,251.539993,198.330002,65.739998,189.240005,255.100006,197.470001,65.879997,195.949997,257.209991,199.580002,65.040001,193.850006,256.559998,197.75,197.729996
416,9/14/17,66.139999,186.75,250.649994,197.729996,66.07,189.720001,251.539993,198.330002,65.739998,189.240005,255.100006,197.470001,65.879997,195.949997,257.209991,199.580002,198.179993
417,9/15/17,66.620003,186.58999599999999,249.27999900000003,198.179993,66.139999,186.75,250.649994,197.729996,66.07,189.720001,251.539993,198.330002,65.739998,189.240005,255.100006,197.470001,198.190002
418,9/18/17,66.0,185.0,248.44999700000002,198.190002,66.620003,186.58999599999999,249.27999900000003,198.179993,66.139999,186.75,250.649994,197.729996,66.07,189.720001,251.539993,198.330002,194.649994
419,9/19/17,62.119999,181.440002,240.039993,194.649994,66.0,185.0,248.44999700000002,198.190002,66.620003,186.58999599999999,249.27999900000003,198.179993,66.139999,186.75,250.649994,197.729996,195.75
420,9/20/17,62.580002,183.490005,239.67999300000002,195.75,62.119999,181.440002,240.039993,194.649994,66.0,185.0,248.44999700000002,198.190002,66.620003,186.58999599999999,249.27999900000003,198.179993,195.21000700000002
421,9/21/17,62.509997999999996,183.5,238.63999900000002,195.21000700000002,62.580002,183.490005,239.67999300000002,195.75,62.119999,181.440002,240.039993,194.649994,66.0,185.0,248.44999700000002,198.190002,193.029999
422,9/22/17,65.32,182.860001,239.08999599999999,193.029999,62.509997999999996,183.5,238.63999900000002,195.21000700000002,62.580002,183.490005,239.67999300000002,195.75,62.119999,181.440002,240.039993,194.649994,191.75
423,9/25/17,64.540001,181.5,237.210007,191.75,65.32,182.860001,239.08999599999999,193.029999,62.509997999999996,183.5,238.63999900000002,195.21000700000002,62.580002,183.490005,239.67999300000002,195.75,192.699997
424,9/26/17,65.589996,184.279999,239.210007,192.699997,64.540001,181.5,237.210007,191.75,65.32,182.860001,239.08999599999999,193.029999,62.509997999999996,183.5,238.63999900000002,195.21000700000002,194.490005
425,9/27/17,66.540001,186.449997,238.86999500000002,194.490005,65.589996,184.279999,239.210007,192.699997,64.540001,181.5,237.210007,191.75,65.32,182.860001,239.08999599999999,193.029999,196.100006
426,9/28/17,67.589996,189.779999,242.75,196.100006,66.540001,186.449997,238.86999500000002,194.490005,65.589996,184.279999,239.210007,192.699997,64.540001,181.5,237.210007,191.75,195.850006
427,9/29/17,68.760002,189.880005,243.63000499999998,195.850006,67.589996,189.779999,242.75,196.100006,66.540001,186.449997,238.86999500000002,194.490005,65.589996,184.279999,239.210007,192.699997,197.440002
428,10/2/17,68.510002,191.110001,245.0,197.440002,68.760002,189.880005,243.63000499999998,195.850006,67.589996,189.779999,242.75,196.100006,66.540001,186.449997,238.86999500000002,194.490005,198.630005
429,10/3/17,67.400002,193.229996,247.38999900000002,198.630005,68.510002,191.110001,245.0,197.440002,68.760002,189.880005,243.63000499999998,195.850006,67.589996,189.779999,242.75,196.100006,200.479996
430,10/4/17,67.019997,193.419998,246.50999500000003,200.479996,67.400002,193.229996,247.38999900000002,198.630005,68.510002,191.110001,245.0,197.440002,68.760002,189.880005,243.63000499999998,195.850006,197.899994
